ID	sample
ZNF2:COL11A2	TCGA-CD-A48C-01A
ZNF2:DAAM2	TCGA-CD-A48C-01A
ZNF2:KHDRBS2	TCGA-CD-A48C-01A
ZNF2:COL12A1	TCGA-CD-A48C-01A
ZNF2:ARHGAP18	TCGA-CD-A48C-01A
ZNF2:AKAP12	TCGA-CD-A48C-01A
ZNF2:BRAT1	TCGA-CD-A48C-01A
ZNF2:HECW1	TCGA-CD-A48C-01A
ZNF2:GTF2IRD2	TCGA-CD-A48C-01A
ZNF2:ABCB4	TCGA-CD-A48C-01A
ZNF2:TRRAP	TCGA-CD-A48C-01A
ZNF2:RASA4	TCGA-CD-A48C-01A
ZNF2:NUP205	TCGA-CD-A48C-01A
ZNF2:CSMD1	TCGA-CD-A48C-01A
ZNF2:PENK	TCGA-CD-A48C-01A
ZNF2:ZFHX4	TCGA-CD-A48C-01A
ZNF2:CNBD1	TCGA-CD-A48C-01A
ZNF2:NBN	TCGA-CD-A48C-01A
ZNF2:CSMD3	TCGA-CD-A48C-01A
ZNF2:MED30	TCGA-CD-A48C-01A
ZNF2:MYC	TCGA-CD-A48C-01A
ZNF2:BNC2	TCGA-CD-A48C-01A
ZNF2:ASTN2	TCGA-CD-A48C-01A
ZNF2:SETX	TCGA-CD-A48C-01A
ZNF2:CUBN	TCGA-CD-A48C-01A
ZNF2:RET	TCGA-CD-A48C-01A
ZNF2:PCDH15	TCGA-CD-A48C-01A
ZNF2:HERC4	TCGA-CD-A48C-01A
ZNF2:POLR3A	TCGA-CD-A48C-01A
ZNF2:GRID1	TCGA-CD-A48C-01A
ZNF2:CPXM2	TCGA-CD-A48C-01A
ZNF2:OR52N1	TCGA-CD-A48C-01A
ZNF2:ZNF215	TCGA-CD-A48C-01A
ZNF2:OR4C11	TCGA-CD-A48C-01A
ZNF2:C2CD3	TCGA-CD-A48C-01A
ZNF2:PDGFD	TCGA-CD-A48C-01A
CNTNAP5:CNTNAP5	TCGA-CD-A48C-01A
CNTNAP5:GYPC	TCGA-CD-A48C-01A
CNTNAP5:LRP1B	TCGA-CD-A48C-01A
CNTNAP5:MBD5	TCGA-CD-A48C-01A
CNTNAP5:FAP	TCGA-CD-A48C-01A
CNTNAP5:SCN2A	TCGA-CD-A48C-01A
CNTNAP5:TTN	TCGA-CD-A48C-01A
CNTNAP5:ZNF804A	TCGA-CD-A48C-01A
CNTNAP5:DNAH7	TCGA-CD-A48C-01A
CNTNAP5:CAPN10	TCGA-CD-A48C-01A
CNTNAP5:FGD5	TCGA-CD-A48C-01A
CNTNAP5:KAT2B	TCGA-CD-A48C-01A
CNTNAP5:ZNF385D	TCGA-CD-A48C-01A
CNTNAP5:ARPP21	TCGA-CD-A48C-01A
CNTNAP5:TRAK1	TCGA-CD-A48C-01A
CNTNAP5:EPHA3	TCGA-CD-A48C-01A
CNTNAP5:EPHA6	TCGA-CD-A48C-01A
CNTNAP5:IMPG2	TCGA-CD-A48C-01A
CNTNAP5:EPHB1	TCGA-CD-A48C-01A
CNTNAP5:TRPC1	TCGA-CD-A48C-01A
CNTNAP5:U2SURP	TCGA-CD-A48C-01A
CNTNAP5:P2RY13	TCGA-CD-A48C-01A
CNTNAP5:BCHE	TCGA-CD-A48C-01A
CNTNAP5:MECOM	TCGA-CD-A48C-01A
CNTNAP5:STK32B	TCGA-CD-A48C-01A
CNTNAP5:SEL1L3	TCGA-CD-A48C-01A
CNTNAP5:LIMCH1	TCGA-CD-A48C-01A
CNTNAP5:UGT2B10	TCGA-CD-A48C-01A
CNTNAP5:SHROOM3	TCGA-CD-A48C-01A
CNTNAP5:PDHA2	TCGA-CD-A48C-01A
CNTNAP5:ANK2	TCGA-CD-A48C-01A
CNTNAP5:PCDH18	TCGA-CD-A48C-01A
CNTNAP5:TRIML2	TCGA-CD-A48C-01A
CNTNAP5:6-Mar	TCGA-CD-A48C-01A
CNTNAP5:DNAH5	TCGA-CD-A48C-01A
CNTNAP5:PARP8	TCGA-CD-A48C-01A
CNTNAP5:MAP1B	TCGA-CD-A48C-01A
CNTNAP5:ADAMTS19	TCGA-CD-A48C-01A
CNTNAP5:RREB1	TCGA-CD-A48C-01A
CNTNAP5:COL11A2	TCGA-CD-A48C-01A
CNTNAP5:DAAM2	TCGA-CD-A48C-01A
CNTNAP5:KHDRBS2	TCGA-CD-A48C-01A
CNTNAP5:COL12A1	TCGA-CD-A48C-01A
CNTNAP5:ARHGAP18	TCGA-CD-A48C-01A
CNTNAP5:AKAP12	TCGA-CD-A48C-01A
CNTNAP5:BRAT1	TCGA-CD-A48C-01A
CNTNAP5:HECW1	TCGA-CD-A48C-01A
CNTNAP5:GTF2IRD2	TCGA-CD-A48C-01A
CNTNAP5:ABCB4	TCGA-CD-A48C-01A
CNTNAP5:TRRAP	TCGA-CD-A48C-01A
CNTNAP5:RASA4	TCGA-CD-A48C-01A
CNTNAP5:NUP205	TCGA-CD-A48C-01A
CNTNAP5:CSMD1	TCGA-CD-A48C-01A
CNTNAP5:PENK	TCGA-CD-A48C-01A
CNTNAP5:ZFHX4	TCGA-CD-A48C-01A
CNTNAP5:CNBD1	TCGA-CD-A48C-01A
CNTNAP5:NBN	TCGA-CD-A48C-01A
CNTNAP5:CSMD3	TCGA-CD-A48C-01A
CNTNAP5:MED30	TCGA-CD-A48C-01A
CNTNAP5:MYC	TCGA-CD-A48C-01A
CNTNAP5:BNC2	TCGA-CD-A48C-01A
CNTNAP5:ASTN2	TCGA-CD-A48C-01A
CNTNAP5:SETX	TCGA-CD-A48C-01A
CNTNAP5:CUBN	TCGA-CD-A48C-01A
CNTNAP5:RET	TCGA-CD-A48C-01A
CNTNAP5:PCDH15	TCGA-CD-A48C-01A
CNTNAP5:HERC4	TCGA-CD-A48C-01A
CNTNAP5:POLR3A	TCGA-CD-A48C-01A
CNTNAP5:GRID1	TCGA-CD-A48C-01A
CNTNAP5:CPXM2	TCGA-CD-A48C-01A
CNTNAP5:OR52N1	TCGA-CD-A48C-01A
CNTNAP5:ZNF215	TCGA-CD-A48C-01A
CNTNAP5:OR4C11	TCGA-CD-A48C-01A
CNTNAP5:C2CD3	TCGA-CD-A48C-01A
CNTNAP5:PDGFD	TCGA-CD-A48C-01A
GYPC:GYPC	TCGA-CD-A48C-01A
GYPC:LRP1B	TCGA-CD-A48C-01A
GYPC:MBD5	TCGA-CD-A48C-01A
GYPC:FAP	TCGA-CD-A48C-01A
GYPC:SCN2A	TCGA-CD-A48C-01A
GYPC:TTN	TCGA-CD-A48C-01A
GYPC:ZNF804A	TCGA-CD-A48C-01A
GYPC:DNAH7	TCGA-CD-A48C-01A
GYPC:CAPN10	TCGA-CD-A48C-01A
GYPC:FGD5	TCGA-CD-A48C-01A
GYPC:KAT2B	TCGA-CD-A48C-01A
GYPC:ZNF385D	TCGA-CD-A48C-01A
GYPC:ARPP21	TCGA-CD-A48C-01A
GYPC:TRAK1	TCGA-CD-A48C-01A
GYPC:EPHA3	TCGA-CD-A48C-01A
GYPC:EPHA6	TCGA-CD-A48C-01A
GYPC:IMPG2	TCGA-CD-A48C-01A
GYPC:EPHB1	TCGA-CD-A48C-01A
GYPC:TRPC1	TCGA-CD-A48C-01A
GYPC:U2SURP	TCGA-CD-A48C-01A
GYPC:P2RY13	TCGA-CD-A48C-01A
GYPC:BCHE	TCGA-CD-A48C-01A
GYPC:MECOM	TCGA-CD-A48C-01A
GYPC:STK32B	TCGA-CD-A48C-01A
GYPC:SEL1L3	TCGA-CD-A48C-01A
GYPC:LIMCH1	TCGA-CD-A48C-01A
GYPC:UGT2B10	TCGA-CD-A48C-01A
GYPC:SHROOM3	TCGA-CD-A48C-01A
GYPC:PDHA2	TCGA-CD-A48C-01A
GYPC:ANK2	TCGA-CD-A48C-01A
GYPC:PCDH18	TCGA-CD-A48C-01A
GYPC:TRIML2	TCGA-CD-A48C-01A
GYPC:6-Mar	TCGA-CD-A48C-01A
GYPC:DNAH5	TCGA-CD-A48C-01A
GYPC:PARP8	TCGA-CD-A48C-01A
GYPC:MAP1B	TCGA-CD-A48C-01A
GYPC:ADAMTS19	TCGA-CD-A48C-01A
GYPC:RREB1	TCGA-CD-A48C-01A
GYPC:COL11A2	TCGA-CD-A48C-01A
GYPC:DAAM2	TCGA-CD-A48C-01A
GYPC:KHDRBS2	TCGA-CD-A48C-01A
GYPC:COL12A1	TCGA-CD-A48C-01A
GYPC:ARHGAP18	TCGA-CD-A48C-01A
GYPC:AKAP12	TCGA-CD-A48C-01A
GYPC:BRAT1	TCGA-CD-A48C-01A
GYPC:HECW1	TCGA-CD-A48C-01A
GYPC:GTF2IRD2	TCGA-CD-A48C-01A
GYPC:ABCB4	TCGA-CD-A48C-01A
GYPC:TRRAP	TCGA-CD-A48C-01A
GYPC:RASA4	TCGA-CD-A48C-01A
GYPC:NUP205	TCGA-CD-A48C-01A
GYPC:CSMD1	TCGA-CD-A48C-01A
GYPC:PENK	TCGA-CD-A48C-01A
GYPC:ZFHX4	TCGA-CD-A48C-01A
GYPC:CNBD1	TCGA-CD-A48C-01A
GYPC:NBN	TCGA-CD-A48C-01A
GYPC:CSMD3	TCGA-CD-A48C-01A
GYPC:MED30	TCGA-CD-A48C-01A
GYPC:MYC	TCGA-CD-A48C-01A
GYPC:BNC2	TCGA-CD-A48C-01A
GYPC:ASTN2	TCGA-CD-A48C-01A
GYPC:SETX	TCGA-CD-A48C-01A
GYPC:CUBN	TCGA-CD-A48C-01A
GYPC:RET	TCGA-CD-A48C-01A
GYPC:PCDH15	TCGA-CD-A48C-01A
GYPC:HERC4	TCGA-CD-A48C-01A
GYPC:POLR3A	TCGA-CD-A48C-01A
GYPC:GRID1	TCGA-CD-A48C-01A
GYPC:CPXM2	TCGA-CD-A48C-01A
GYPC:OR52N1	TCGA-CD-A48C-01A
GYPC:ZNF215	TCGA-CD-A48C-01A
GYPC:OR4C11	TCGA-CD-A48C-01A
GYPC:C2CD3	TCGA-CD-A48C-01A
GYPC:PDGFD	TCGA-CD-A48C-01A
LRP1B:LRP1B	TCGA-CD-A48C-01A
LRP1B:MBD5	TCGA-CD-A48C-01A
LRP1B:FAP	TCGA-CD-A48C-01A
LRP1B:SCN2A	TCGA-CD-A48C-01A
LRP1B:TTN	TCGA-CD-A48C-01A
LRP1B:ZNF804A	TCGA-CD-A48C-01A
LRP1B:DNAH7	TCGA-CD-A48C-01A
LRP1B:CAPN10	TCGA-CD-A48C-01A
LRP1B:FGD5	TCGA-CD-A48C-01A
LRP1B:KAT2B	TCGA-CD-A48C-01A
LRP1B:ZNF385D	TCGA-CD-A48C-01A
LRP1B:ARPP21	TCGA-CD-A48C-01A
LRP1B:TRAK1	TCGA-CD-A48C-01A
LRP1B:EPHA3	TCGA-CD-A48C-01A
LRP1B:EPHA6	TCGA-CD-A48C-01A
LRP1B:IMPG2	TCGA-CD-A48C-01A
LRP1B:EPHB1	TCGA-CD-A48C-01A
LRP1B:TRPC1	TCGA-CD-A48C-01A
LRP1B:U2SURP	TCGA-CD-A48C-01A
LRP1B:P2RY13	TCGA-CD-A48C-01A
LRP1B:BCHE	TCGA-CD-A48C-01A
LRP1B:MECOM	TCGA-CD-A48C-01A
LRP1B:STK32B	TCGA-CD-A48C-01A
LRP1B:SEL1L3	TCGA-CD-A48C-01A
LRP1B:LIMCH1	TCGA-CD-A48C-01A
LRP1B:UGT2B10	TCGA-CD-A48C-01A
LRP1B:SHROOM3	TCGA-CD-A48C-01A
LRP1B:PDHA2	TCGA-CD-A48C-01A
LRP1B:ANK2	TCGA-CD-A48C-01A
LRP1B:PCDH18	TCGA-CD-A48C-01A
LRP1B:TRIML2	TCGA-CD-A48C-01A
LRP1B:6-Mar	TCGA-CD-A48C-01A
LRP1B:DNAH5	TCGA-CD-A48C-01A
LRP1B:PARP8	TCGA-CD-A48C-01A
LRP1B:MAP1B	TCGA-CD-A48C-01A
LRP1B:ADAMTS19	TCGA-CD-A48C-01A
LRP1B:RREB1	TCGA-CD-A48C-01A
LRP1B:COL11A2	TCGA-CD-A48C-01A
LRP1B:DAAM2	TCGA-CD-A48C-01A
LRP1B:KHDRBS2	TCGA-CD-A48C-01A
LRP1B:COL12A1	TCGA-CD-A48C-01A
LRP1B:ARHGAP18	TCGA-CD-A48C-01A
LRP1B:AKAP12	TCGA-CD-A48C-01A
LRP1B:BRAT1	TCGA-CD-A48C-01A
LRP1B:HECW1	TCGA-CD-A48C-01A
LRP1B:GTF2IRD2	TCGA-CD-A48C-01A
LRP1B:ABCB4	TCGA-CD-A48C-01A
LRP1B:TRRAP	TCGA-CD-A48C-01A
LRP1B:RASA4	TCGA-CD-A48C-01A
LRP1B:NUP205	TCGA-CD-A48C-01A
LRP1B:CSMD1	TCGA-CD-A48C-01A
LRP1B:PENK	TCGA-CD-A48C-01A
LRP1B:ZFHX4	TCGA-CD-A48C-01A
LRP1B:CNBD1	TCGA-CD-A48C-01A
LRP1B:NBN	TCGA-CD-A48C-01A
LRP1B:CSMD3	TCGA-CD-A48C-01A
LRP1B:MED30	TCGA-CD-A48C-01A
LRP1B:MYC	TCGA-CD-A48C-01A
LRP1B:BNC2	TCGA-CD-A48C-01A
LRP1B:ASTN2	TCGA-CD-A48C-01A
LRP1B:SETX	TCGA-CD-A48C-01A
LRP1B:CUBN	TCGA-CD-A48C-01A
LRP1B:RET	TCGA-CD-A48C-01A
LRP1B:PCDH15	TCGA-CD-A48C-01A
LRP1B:HERC4	TCGA-CD-A48C-01A
LRP1B:POLR3A	TCGA-CD-A48C-01A
LRP1B:GRID1	TCGA-CD-A48C-01A
LRP1B:CPXM2	TCGA-CD-A48C-01A
LRP1B:OR52N1	TCGA-CD-A48C-01A
LRP1B:ZNF215	TCGA-CD-A48C-01A
LRP1B:OR4C11	TCGA-CD-A48C-01A
LRP1B:C2CD3	TCGA-CD-A48C-01A
LRP1B:PDGFD	TCGA-CD-A48C-01A
MBD5:MBD5	TCGA-CD-A48C-01A
MBD5:FAP	TCGA-CD-A48C-01A
MBD5:SCN2A	TCGA-CD-A48C-01A
MBD5:TTN	TCGA-CD-A48C-01A
MBD5:ZNF804A	TCGA-CD-A48C-01A
MBD5:DNAH7	TCGA-CD-A48C-01A
MBD5:CAPN10	TCGA-CD-A48C-01A
MBD5:FGD5	TCGA-CD-A48C-01A
MBD5:KAT2B	TCGA-CD-A48C-01A
MBD5:ZNF385D	TCGA-CD-A48C-01A
MBD5:ARPP21	TCGA-CD-A48C-01A
MBD5:TRAK1	TCGA-CD-A48C-01A
MBD5:EPHA3	TCGA-CD-A48C-01A
MBD5:EPHA6	TCGA-CD-A48C-01A
MBD5:IMPG2	TCGA-CD-A48C-01A
MBD5:EPHB1	TCGA-CD-A48C-01A
MBD5:TRPC1	TCGA-CD-A48C-01A
MBD5:U2SURP	TCGA-CD-A48C-01A
MBD5:P2RY13	TCGA-CD-A48C-01A
MBD5:BCHE	TCGA-CD-A48C-01A
MBD5:MECOM	TCGA-CD-A48C-01A
MBD5:STK32B	TCGA-CD-A48C-01A
MBD5:SEL1L3	TCGA-CD-A48C-01A
MBD5:LIMCH1	TCGA-CD-A48C-01A
MBD5:UGT2B10	TCGA-CD-A48C-01A
MBD5:SHROOM3	TCGA-CD-A48C-01A
MBD5:PDHA2	TCGA-CD-A48C-01A
MBD5:ANK2	TCGA-CD-A48C-01A
MBD5:PCDH18	TCGA-CD-A48C-01A
MBD5:TRIML2	TCGA-CD-A48C-01A
MBD5:6-Mar	TCGA-CD-A48C-01A
MBD5:DNAH5	TCGA-CD-A48C-01A
MBD5:PARP8	TCGA-CD-A48C-01A
MBD5:MAP1B	TCGA-CD-A48C-01A
MBD5:ADAMTS19	TCGA-CD-A48C-01A
MBD5:RREB1	TCGA-CD-A48C-01A
MBD5:COL11A2	TCGA-CD-A48C-01A
MBD5:DAAM2	TCGA-CD-A48C-01A
MBD5:KHDRBS2	TCGA-CD-A48C-01A
MBD5:COL12A1	TCGA-CD-A48C-01A
MBD5:ARHGAP18	TCGA-CD-A48C-01A
MBD5:AKAP12	TCGA-CD-A48C-01A
MBD5:BRAT1	TCGA-CD-A48C-01A
MBD5:HECW1	TCGA-CD-A48C-01A
MBD5:GTF2IRD2	TCGA-CD-A48C-01A
MBD5:ABCB4	TCGA-CD-A48C-01A
MBD5:TRRAP	TCGA-CD-A48C-01A
MBD5:RASA4	TCGA-CD-A48C-01A
MBD5:NUP205	TCGA-CD-A48C-01A
MBD5:CSMD1	TCGA-CD-A48C-01A
MBD5:PENK	TCGA-CD-A48C-01A
MBD5:ZFHX4	TCGA-CD-A48C-01A
MBD5:CNBD1	TCGA-CD-A48C-01A
MBD5:NBN	TCGA-CD-A48C-01A
MBD5:CSMD3	TCGA-CD-A48C-01A
MBD5:MED30	TCGA-CD-A48C-01A
MBD5:MYC	TCGA-CD-A48C-01A
MBD5:BNC2	TCGA-CD-A48C-01A
MBD5:ASTN2	TCGA-CD-A48C-01A
MBD5:SETX	TCGA-CD-A48C-01A
MBD5:CUBN	TCGA-CD-A48C-01A
MBD5:RET	TCGA-CD-A48C-01A
MBD5:PCDH15	TCGA-CD-A48C-01A
MBD5:HERC4	TCGA-CD-A48C-01A
MBD5:POLR3A	TCGA-CD-A48C-01A
MBD5:GRID1	TCGA-CD-A48C-01A
MBD5:CPXM2	TCGA-CD-A48C-01A
MBD5:OR52N1	TCGA-CD-A48C-01A
MBD5:ZNF215	TCGA-CD-A48C-01A
MBD5:OR4C11	TCGA-CD-A48C-01A
MBD5:C2CD3	TCGA-CD-A48C-01A
MBD5:PDGFD	TCGA-CD-A48C-01A
FAP:FAP	TCGA-CD-A48C-01A
FAP:SCN2A	TCGA-CD-A48C-01A
FAP:TTN	TCGA-CD-A48C-01A
FAP:ZNF804A	TCGA-CD-A48C-01A
FAP:DNAH7	TCGA-CD-A48C-01A
FAP:CAPN10	TCGA-CD-A48C-01A
FAP:FGD5	TCGA-CD-A48C-01A
FAP:KAT2B	TCGA-CD-A48C-01A
FAP:ZNF385D	TCGA-CD-A48C-01A
FAP:ARPP21	TCGA-CD-A48C-01A
FAP:TRAK1	TCGA-CD-A48C-01A
FAP:EPHA3	TCGA-CD-A48C-01A
FAP:EPHA6	TCGA-CD-A48C-01A
FAP:IMPG2	TCGA-CD-A48C-01A
FAP:EPHB1	TCGA-CD-A48C-01A
FAP:TRPC1	TCGA-CD-A48C-01A
FAP:U2SURP	TCGA-CD-A48C-01A
FAP:P2RY13	TCGA-CD-A48C-01A
FAP:BCHE	TCGA-CD-A48C-01A
FAP:MECOM	TCGA-CD-A48C-01A
FAP:STK32B	TCGA-CD-A48C-01A
FAP:SEL1L3	TCGA-CD-A48C-01A
FAP:LIMCH1	TCGA-CD-A48C-01A
FAP:UGT2B10	TCGA-CD-A48C-01A
FAP:SHROOM3	TCGA-CD-A48C-01A
FAP:PDHA2	TCGA-CD-A48C-01A
FAP:ANK2	TCGA-CD-A48C-01A
FAP:PCDH18	TCGA-CD-A48C-01A
FAP:TRIML2	TCGA-CD-A48C-01A
FAP:6-Mar	TCGA-CD-A48C-01A
FAP:DNAH5	TCGA-CD-A48C-01A
FAP:PARP8	TCGA-CD-A48C-01A
FAP:MAP1B	TCGA-CD-A48C-01A
FAP:ADAMTS19	TCGA-CD-A48C-01A
FAP:RREB1	TCGA-CD-A48C-01A
FAP:COL11A2	TCGA-CD-A48C-01A
FAP:DAAM2	TCGA-CD-A48C-01A
FAP:KHDRBS2	TCGA-CD-A48C-01A
FAP:COL12A1	TCGA-CD-A48C-01A
FAP:ARHGAP18	TCGA-CD-A48C-01A
FAP:AKAP12	TCGA-CD-A48C-01A
FAP:BRAT1	TCGA-CD-A48C-01A
FAP:HECW1	TCGA-CD-A48C-01A
FAP:GTF2IRD2	TCGA-CD-A48C-01A
FAP:ABCB4	TCGA-CD-A48C-01A
FAP:TRRAP	TCGA-CD-A48C-01A
FAP:RASA4	TCGA-CD-A48C-01A
FAP:NUP205	TCGA-CD-A48C-01A
FAP:CSMD1	TCGA-CD-A48C-01A
FAP:PENK	TCGA-CD-A48C-01A
FAP:ZFHX4	TCGA-CD-A48C-01A
FAP:CNBD1	TCGA-CD-A48C-01A
FAP:NBN	TCGA-CD-A48C-01A
FAP:CSMD3	TCGA-CD-A48C-01A
FAP:MED30	TCGA-CD-A48C-01A
FAP:MYC	TCGA-CD-A48C-01A
FAP:BNC2	TCGA-CD-A48C-01A
FAP:ASTN2	TCGA-CD-A48C-01A
FAP:SETX	TCGA-CD-A48C-01A
FAP:CUBN	TCGA-CD-A48C-01A
FAP:RET	TCGA-CD-A48C-01A
FAP:PCDH15	TCGA-CD-A48C-01A
FAP:HERC4	TCGA-CD-A48C-01A
FAP:POLR3A	TCGA-CD-A48C-01A
FAP:GRID1	TCGA-CD-A48C-01A
FAP:CPXM2	TCGA-CD-A48C-01A
FAP:OR52N1	TCGA-CD-A48C-01A
FAP:ZNF215	TCGA-CD-A48C-01A
FAP:OR4C11	TCGA-CD-A48C-01A
FAP:C2CD3	TCGA-CD-A48C-01A
FAP:PDGFD	TCGA-CD-A48C-01A
SCN2A:SCN2A	TCGA-CD-A48C-01A
SCN2A:TTN	TCGA-CD-A48C-01A
SCN2A:ZNF804A	TCGA-CD-A48C-01A
SCN2A:DNAH7	TCGA-CD-A48C-01A
SCN2A:CAPN10	TCGA-CD-A48C-01A
SCN2A:FGD5	TCGA-CD-A48C-01A
SCN2A:KAT2B	TCGA-CD-A48C-01A
SCN2A:ZNF385D	TCGA-CD-A48C-01A
SCN2A:ARPP21	TCGA-CD-A48C-01A
SCN2A:TRAK1	TCGA-CD-A48C-01A
SCN2A:EPHA3	TCGA-CD-A48C-01A
SCN2A:EPHA6	TCGA-CD-A48C-01A
SCN2A:IMPG2	TCGA-CD-A48C-01A
SCN2A:EPHB1	TCGA-CD-A48C-01A
SCN2A:TRPC1	TCGA-CD-A48C-01A
SCN2A:U2SURP	TCGA-CD-A48C-01A
SCN2A:P2RY13	TCGA-CD-A48C-01A
SCN2A:BCHE	TCGA-CD-A48C-01A
SCN2A:MECOM	TCGA-CD-A48C-01A
SCN2A:STK32B	TCGA-CD-A48C-01A
SCN2A:SEL1L3	TCGA-CD-A48C-01A
SCN2A:LIMCH1	TCGA-CD-A48C-01A
SCN2A:UGT2B10	TCGA-CD-A48C-01A
SCN2A:SHROOM3	TCGA-CD-A48C-01A
SCN2A:PDHA2	TCGA-CD-A48C-01A
SCN2A:ANK2	TCGA-CD-A48C-01A
SCN2A:PCDH18	TCGA-CD-A48C-01A
SCN2A:TRIML2	TCGA-CD-A48C-01A
SCN2A:6-Mar	TCGA-CD-A48C-01A
SCN2A:DNAH5	TCGA-CD-A48C-01A
SCN2A:PARP8	TCGA-CD-A48C-01A
SCN2A:MAP1B	TCGA-CD-A48C-01A
SCN2A:ADAMTS19	TCGA-CD-A48C-01A
SCN2A:RREB1	TCGA-CD-A48C-01A
SCN2A:COL11A2	TCGA-CD-A48C-01A
SCN2A:DAAM2	TCGA-CD-A48C-01A
SCN2A:KHDRBS2	TCGA-CD-A48C-01A
SCN2A:COL12A1	TCGA-CD-A48C-01A
SCN2A:ARHGAP18	TCGA-CD-A48C-01A
SCN2A:AKAP12	TCGA-CD-A48C-01A
SCN2A:BRAT1	TCGA-CD-A48C-01A
SCN2A:HECW1	TCGA-CD-A48C-01A
SCN2A:GTF2IRD2	TCGA-CD-A48C-01A
SCN2A:ABCB4	TCGA-CD-A48C-01A
SCN2A:TRRAP	TCGA-CD-A48C-01A
SCN2A:RASA4	TCGA-CD-A48C-01A
SCN2A:NUP205	TCGA-CD-A48C-01A
SCN2A:CSMD1	TCGA-CD-A48C-01A
SCN2A:PENK	TCGA-CD-A48C-01A
SCN2A:ZFHX4	TCGA-CD-A48C-01A
SCN2A:CNBD1	TCGA-CD-A48C-01A
SCN2A:NBN	TCGA-CD-A48C-01A
SCN2A:CSMD3	TCGA-CD-A48C-01A
SCN2A:MED30	TCGA-CD-A48C-01A
SCN2A:MYC	TCGA-CD-A48C-01A
SCN2A:BNC2	TCGA-CD-A48C-01A
SCN2A:ASTN2	TCGA-CD-A48C-01A
SCN2A:SETX	TCGA-CD-A48C-01A
SCN2A:CUBN	TCGA-CD-A48C-01A
SCN2A:RET	TCGA-CD-A48C-01A
SCN2A:PCDH15	TCGA-CD-A48C-01A
SCN2A:HERC4	TCGA-CD-A48C-01A
SCN2A:POLR3A	TCGA-CD-A48C-01A
SCN2A:GRID1	TCGA-CD-A48C-01A
SCN2A:CPXM2	TCGA-CD-A48C-01A
SCN2A:OR52N1	TCGA-CD-A48C-01A
SCN2A:ZNF215	TCGA-CD-A48C-01A
SCN2A:OR4C11	TCGA-CD-A48C-01A
SCN2A:C2CD3	TCGA-CD-A48C-01A
SCN2A:PDGFD	TCGA-CD-A48C-01A
TTN:TTN	TCGA-CD-A48C-01A
TTN:ZNF804A	TCGA-CD-A48C-01A
TTN:DNAH7	TCGA-CD-A48C-01A
TTN:CAPN10	TCGA-CD-A48C-01A
TTN:FGD5	TCGA-CD-A48C-01A
TTN:KAT2B	TCGA-CD-A48C-01A
TTN:ZNF385D	TCGA-CD-A48C-01A
TTN:ARPP21	TCGA-CD-A48C-01A
TTN:TRAK1	TCGA-CD-A48C-01A
TTN:EPHA3	TCGA-CD-A48C-01A
TTN:EPHA6	TCGA-CD-A48C-01A
TTN:IMPG2	TCGA-CD-A48C-01A
TTN:EPHB1	TCGA-CD-A48C-01A
TTN:TRPC1	TCGA-CD-A48C-01A
TTN:U2SURP	TCGA-CD-A48C-01A
TTN:P2RY13	TCGA-CD-A48C-01A
TTN:BCHE	TCGA-CD-A48C-01A
TTN:MECOM	TCGA-CD-A48C-01A
TTN:STK32B	TCGA-CD-A48C-01A
TTN:SEL1L3	TCGA-CD-A48C-01A
TTN:LIMCH1	TCGA-CD-A48C-01A
TTN:UGT2B10	TCGA-CD-A48C-01A
TTN:SHROOM3	TCGA-CD-A48C-01A
TTN:PDHA2	TCGA-CD-A48C-01A
TTN:ANK2	TCGA-CD-A48C-01A
TTN:PCDH18	TCGA-CD-A48C-01A
TTN:TRIML2	TCGA-CD-A48C-01A
TTN:6-Mar	TCGA-CD-A48C-01A
TTN:DNAH5	TCGA-CD-A48C-01A
TTN:PARP8	TCGA-CD-A48C-01A
TTN:MAP1B	TCGA-CD-A48C-01A
TTN:ADAMTS19	TCGA-CD-A48C-01A
TTN:RREB1	TCGA-CD-A48C-01A
TTN:COL11A2	TCGA-CD-A48C-01A
TTN:DAAM2	TCGA-CD-A48C-01A
TTN:KHDRBS2	TCGA-CD-A48C-01A
TTN:COL12A1	TCGA-CD-A48C-01A
TTN:ARHGAP18	TCGA-CD-A48C-01A
TTN:AKAP12	TCGA-CD-A48C-01A
TTN:BRAT1	TCGA-CD-A48C-01A
TTN:HECW1	TCGA-CD-A48C-01A
TTN:GTF2IRD2	TCGA-CD-A48C-01A
TTN:ABCB4	TCGA-CD-A48C-01A
TTN:TRRAP	TCGA-CD-A48C-01A
TTN:RASA4	TCGA-CD-A48C-01A
TTN:NUP205	TCGA-CD-A48C-01A
TTN:CSMD1	TCGA-CD-A48C-01A
TTN:PENK	TCGA-CD-A48C-01A
TTN:ZFHX4	TCGA-CD-A48C-01A
TTN:CNBD1	TCGA-CD-A48C-01A
TTN:NBN	TCGA-CD-A48C-01A
TTN:CSMD3	TCGA-CD-A48C-01A
TTN:MED30	TCGA-CD-A48C-01A
TTN:MYC	TCGA-CD-A48C-01A
TTN:BNC2	TCGA-CD-A48C-01A
TTN:ASTN2	TCGA-CD-A48C-01A
TTN:SETX	TCGA-CD-A48C-01A
TTN:CUBN	TCGA-CD-A48C-01A
TTN:RET	TCGA-CD-A48C-01A
TTN:PCDH15	TCGA-CD-A48C-01A
TTN:HERC4	TCGA-CD-A48C-01A
